url;type;n
https://www.animalis.com/royal-canin-croquettes-maxi-adult-pour-chien-PM96558_M.html?new=true;NEW PDP;2
https://www.animalis.com/kong-jouet-extreme-pour-chien-PM96504_M.html?new=true;NEW PDP;2
https://www.animalis.com/trixie-arbre-a-chat-lucano-110cm-821924_M.html?new=true;NEW PDP;2
https://www.animalis.com/cat-s-best-litiere-vegetale-original-pour-chat-10l-279717_M.html?new=true;NEW PDP;2
https://www.zooplus.es/;HOME;1
https://www.zooplus.es/shop/tienda_perros;PLP;1
https://www.zooplus.es/shop/tienda_gatos;PLP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros;PLP;1
https://www.zooplus.es/shop/tienda_gatos/pienso_gatos;PLP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros/advance;PLP;1
https://www.zooplus.es/shop/tienda_gatos/comida_humeda;PLP;1
https://www.zooplus.es/shop/tienda_perros/antiparasitarios_perros;PLP;1
https://www.zooplus.es/shop/tienda_perros/juguetes_deporte_perros;PLP;1
https://www.zooplus.es/shop/tienda_perros/camas_cojines_cestas_mantas_perros;PLP;1
https://www.zooplus.es/shop/tienda_gatos/rascadores_muebles;PLP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos;PLP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos/cats_best/55809;PDP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos/tigerino/tigerino_aglomerante_premium/153555;PDP;1
https://www.zooplus.es/shop/tienda_perros/comida_humeda/briantos/1997431;PDP;1
https://www.zooplus.es/shop/tienda_perros/comida_humeda/briantos/1997431;PDP;1
https://www.zooplus.es/shop/tienda_perros/higiene_canina_maquinas_cortapelo/bolsas/bolsas_heces/360697;PDP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos/sanicat/2043713;PDP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros/wolf_of_wilderness/wolf_wilderness/477040;PDP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros/wolf_of_wilderness/1444190;PDP;1
https://www.zooplus.es/magazine;BLOG;1
https://www.zooplus.es/magazine/perros/razas-de-perro/schafpudel;BLOG;1
https://www.zooplus.es/magazine/gatos/alimentacion-del-gato/los-gatos-pueden-comer-fresas;BLOG;1
https://www.zooplus.es/magazine/aves/cuidado-de-las-aves-y-salud/flores-de-bach-para-pajaros;BLOG;1
https://www.zooplus.es/magazine/gatos/salud-del-gato-y-cuidados/cuantos-anos-tiene-mi-gato;BLOG;1
https://www.zooplus.es/magazine/perros/alimentacion-del-perro/alimentos-prohibidos-para-perros;BLOG;1
https://www.zooplus.es/veterinarios;SERVICIOS;1
https://www.zooplus.es/;HOME;1
https://www.zooplus.es/shop/tienda_perros;PLP;1
https://www.zooplus.es/shop/tienda_gatos;PLP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros;PLP;1
https://www.zooplus.es/shop/tienda_gatos/pienso_gatos;PLP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros/advance;PLP;1
https://www.zooplus.es/shop/tienda_gatos/comida_humeda;PLP;1
https://www.zooplus.es/shop/tienda_perros/antiparasitarios_perros;PLP;1
https://www.zooplus.es/shop/tienda_perros/juguetes_deporte_perros;PLP;1
https://www.zooplus.es/shop/tienda_perros/camas_cojines_cestas_mantas_perros;PLP;1
https://www.zooplus.es/shop/tienda_gatos/rascadores_muebles;PLP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos;PLP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos/cats_best/55809;PDP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos/tigerino/tigerino_aglomerante_premium/153555;PDP;1
https://www.zooplus.es/shop/tienda_perros/comida_humeda/briantos/1997431;PDP;1
https://www.zooplus.es/shop/tienda_perros/comida_humeda/briantos/1997431;PDP;1
https://www.zooplus.es/shop/tienda_perros/higiene_canina_maquinas_cortapelo/bolsas/bolsas_heces/360697;PDP;1
https://www.zooplus.es/shop/tienda_gatos/arena_gatos/sanicat/2043713;PDP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros/wolf_of_wilderness/wolf_wilderness/477040;PDP;1
https://www.zooplus.es/shop/tienda_perros/pienso_perros/wolf_of_wilderness/1444190;PDP;1
https://www.zooplus.es/magazine;BLOG;1
https://www.zooplus.es/magazine/perros/razas-de-perro/schafpudel;BLOG;1
https://www.zooplus.es/magazine/gatos/alimentacion-del-gato/los-gatos-pueden-comer-fresas;BLOG;1
https://www.zooplus.es/magazine/aves/cuidado-de-las-aves-y-salud/flores-de-bach-para-pajaros;BLOG;1
https://www.zooplus.es/magazine/gatos/salud-del-gato-y-cuidados/cuantos-anos-tiene-mi-gato;BLOG;1
https://www.zooplus.es/magazine/perros/alimentacion-del-perro/alimentos-prohibidos-para-perros;BLOG;1
https://www.zooplus.es/veterinarios;SERVICIOS;1
https://www.miscota.es/;HOME;1
https://www.miscota.es/perros;PLP;1
https://www.miscota.es/gatos;PLP;1
https://www.miscota.es/perros/s_pienso;PLP;1
https://www.miscota.es/gatos/s_comida-humeda;PLP;1
https://www.miscota.es/perros/c_juguetes-deporte;PLP;1
https://www.miscota.es/perros/s_camas;PLP;1
https://www.miscota.es/perros/s_transportines;PLP;1
https://www.miscota.es/perros/c_antiparasitarios;PLP;1
https://www.miscota.es/pequenos-mamiferos;PLP;1
https://www.miscota.es/pajaros;PLP;1
https://www.miscota.es/peces;PLP;1
https://www.miscota.es/reptiles;PLP;1
https://www.miscota.es/nuestras-tiendas;STORE LOCATOR;1
https://www.miscota.es/nuestras-tiendas/106;STORE LOCATOR;1
https://www.miscota.es/nuestras-tiendas/105;STORE LOCATOR;1
https://www.miscota.es/nuestras-tiendas/104;STORE LOCATOR;1
https://www.miscota.es/perros/musqui/comedero-plegable-de-silicona-para-viaje-grande-rojo;PDP;1
https://www.miscota.es/perros/nayeco/pr-175127;PDP;1
https://www.miscota.es/perros/scalibor/collar-scalibor;PDP;1
https://www.miscota.es/perros/frontpro/masticables-antiparasitarios-para-perros-de-4-a-10-kg-3cpds;PDP;1
https://www.miscota.es/perros/seresto/seresto-collar-117832;PDP;1
https://www.miscota.es/perros/hantu/cerdo-iberico-pollo-lentejas-patatas-perros-adultos;PDP;1
https://www.miscota.es/perros/grature/pienso-adult-de-salmon-perro;PDP;1
https://www.miscota.es/perros/traveness/pienso-grain-free-natural-salmon-sensitive;PDP;1
https://www.miscota.es/consejos/;BLOG;1
https://www.miscota.es/consejos/gatos/miscota-ayuda-a-las-protectoras-con-100-gr-de-comida-por-compra/;BLOG;1
https://www.miscota.es/consejos/otros-consejos/tips-generales-la-higiene-en-perros-y-gatos/;BLOG;1
https://www.miscota.es/consejos/otros-consejos/las-mejores-mascotas-para-un-piso/;BLOG;1
https://www.miscota.es/consejos/pajaros/cuantos-dias-empiezan-comer-solos-los-canarios/;BLOG;1
https://www.miscota.es/servicios/servicios-peluqueria.html;SERVICIOS;1
https://www.zoomalia.es/;HOME;1
https://www.zoomalia.es/mascotas/tienda-online-para-perros-c-1-1.html;PLP;1
https://www.zoomalia.es/mascotas/tienda-para-gatos-c-2-1.html;PLP;1
https://www.zoomalia.es/mascotas/pienso-para-perros-c-997-1.html;PLP;1
https://www.zoomalia.es/mascotas/pienso-para-gatos-c-998-1.html;PLP;1
https://www.zoomalia.es/mascotas/comida-humeda-para-gatos-c-37-1.html;PLP;1
https://www.zoomalia.es/mascotas/antiparasitarios-para-perros-c-248-1.html;PLP;1
https://www.zoomalia.es/mascotas/juguetes-para-perros-c-22-1.html;PLP;1
https://www.zoomalia.es/mascotas/camas-para-perros-c-1047-1.html;PLP;1
https://www.zoomalia.es/mascotas/arena-para-gatos-c-715-1.html;PLP;1
https://www.zoomalia.es/mascotas/arboles-para-gatos-c-258-1.html;PLP;1
https://www.zoomalia.es/mascotas/arboles-para-gatos-c-258-1.html;PLP;1
https://www.zoomalia.es/mascotas/tienda-online-para-roedores-c-5-1.html;PLP;1
https://www.zoomalia.es/mascotas/accesorios-para-acuario-c-3-1.html;PLP;1
https://www.zoomalia.es/mascotas/tienda-para-reptiles-c-6-1.html;PLP;1
https://www.zoomalia.es/mascotas/todo-para-pajaros-c-4-1.html;PLP;1
https://www.zoomalia.es/mascotas/denta-fun-sticks-de-pollo-para-perros-p-17860.html;PDP;1
https://www.zoomalia.es/mascotas/cama-hall-para-perros-y-gatos-p-150552.html;PDP;1
https://www.zoomalia.es/mascotas/tao-pienso-growth-de-pollo-para-cachorros-p-149187.html;PDP;1
https://www.zoomalia.es/mascotas/juguete-de-cuerda-natural-y-anillo-de-madera-wild-zolux-con-2-nudos-p-102729.html;PDP;1
https://www.zoomalia.es/mascotas/equilibre-instinct-comida-humeda-para-gatos-senior-2-sabores-para-escoger-p-24271.html;PDP;1
https://www.zoomalia.es/mascotas/arena-vegetal-aglomerante-wooden-pearl-para-gatos-y-roedores-quality-clean-p-99377.html?queryID=dea16ab796e6383d0995801ab0c40eb8&position=1&source=search;PDP;1
https://www.zoomalia.es/mascotas/bolso-de-transporte-flowers-gris-p-31631.html;PDP;1
https://www.zoomalia.es/mascotas/fuente-de-2-litros-para-perros-y-gatos-pet-fountain-imac-p-118542.html;PDP;1
https://www.zoomalia.es/mascotas/collar-seresto-para-perros-p-17269.html;PDP;1
https://guaw.com/;HOME;1
https://guaw.com/perros/;PLP;1
https://guaw.com/gatos/;PLP;1
https://guaw.com/antiparasitarios/;PLP;1
https://guaw.com/roedores/;PLP;1
https://guaw.com/perros/farmacia-para-perros/;PLP;1
https://guaw.com/perros/comida-perros/piensos-para-perros/;PLP;1
https://guaw.com/gatos/comida-para-gatos/comida-humeda-para-gatos/;PLP;1
https://guaw.com/perros/juguetes-para-perros/;PLP;1
https://guaw.com/gatos/arenas-para-gatos/;PLP;1
https://guaw.com/gatos/rascadores-para-gatos/;PLP;1
https://guaw.com/rascador-para-gatos-bold-cat-joy-30x30x92cm.html;PDP;1
https://guaw.com/kong-classic-juguete-de-caucho-para-perro.html;PDP;1
https://guaw.com/seresto-collar-antiparasitario-para-perros.html;PDP;1
https://guaw.com/advantix-10-25-kg-pipetas-triple-proteccion-para-perros.html;PDP;1
https://guaw.com/taste-of-the-wild-pacific-stream-canine-con-salmon-ahumado.html;PDP;1
https://guaw.com/pienso-para-perros-maxima-grain-free-adulto.html;PDP;1
https://guaw.com/pienso-para-perros-royal-canin-maxi-adulto-razas-grandes.html;PDP;1
https://guaw.com/applaws-multipack-latas-de-comida-humeda-en-gelatina-para-gatos-con-pescado.html;PDP;1
https://guaw.com/rascador-gigi-para-gatos.html;PDP;1
https://guaw.com/pagina/seguro-barkibu;SERVICIOS;1
https://guaw.com/pagina/tiendas-guaw;STORE LOCATOR;1
https://blog.guaw.com/;BLOG;1
https://blog.guaw.com/shih-tzu-conoce-la-raza-consejos/;BLOG;1
https://blog.guaw.com/pinscher-miniatura-conoce-la-raza-consejos/;BLOG;1
https://blog.guaw.com/como-encontrar-a-un-gato-perdido/;BLOG;1
https://blog.guaw.com/esterilizacion-vs-reproduccion/;BLOG;1
https://guaw.com/pagina/10-descuento-para-protectoras;SERVICIOS;1
https://limmia-zu-local-pages.web.app/index.html#;STORE LOCATOR;1
https://www.continente.pt/produto/racao-para-cao-adulto-croquetes-pack-poupanca-continente-7458070.html;PDP;1
https://www.continente.pt/produto/racao-para-cao-adulto-mini-frango-pack-poupanca-continente-7510922.html;PDP;1
https://www.continente.pt/produto/racao-para-cao-adulto-mini-menu-vitafit-vaca-purina-friskies-5304987.html;PDP;1
https://www.continente.pt/produto/racao-para-cao-adulto-mypet-7411360.html;PDP;1
https://www.zu.pt/;HOME;1
https://www.zu.pt/acessorios/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/acessorios/arranhadores/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/acessorios/caixas-tabuleiros-e-acessorios/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/acessorios/comedouros-e-bebedouros/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/cao/;PLP;1
https://www.zu.pt/cao/alimentacao-natural/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/cao/comida-humida/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/cao/dietas-veterinarias/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/cao/snacks-e-biscoitos/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/gato/;PLP;1
https://www.zu.pt/gato/areias-e-absorventes/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/gato/comida-humida/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/gato/dietas-veterinarias/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/gato/dietas-veterinarias/royal-canin-veterinary-diets/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/gato/gatinho/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/gato/racao-seca/?start=0&srule=pet&pmin=0.01;PLP;1
https://www.zu.pt/produto/comida-humida-para-cao-prescription-diet-derm-complete-hills-8045723.html;PDP;1
https://www.zu.pt/produto/comida-humida-para-cao-prescription-diet-derm-complete-hills-8045723.html;PDP;1
https://www.zu.pt/produto/comida-humida-para-gato-adulto-mix-purina-felix-7944727.html;PDP;1
https://www.zu.pt/produto/racao-para-cao-adulto-maxi-science-planmaturo-5-frango-hills-8044226.html;PDP;1
https://www.zu.pt/produto/racao-para-cao-mini-prescription-diet-food-sensitivities-hills-8044911.html;PDP;1
https://www.zu.pt/produto/racao-para-gato-adulto-esterilizado-regular-37-royal-canin-4875170.html;PDP;1
https://www.zu.pt/produto/racao-para-gato-neutered-satiety-balance-royal-canin-veterinary-diets-5449815.html;PDP;1
https://www.zu.pt/produto/racao-para-gato-obesity-management-purina-pro-plan-veterinary-diets-5997660.html;PDP;1
https://www.zu.pt/zu-banhostosquias.html;SERVICIOS;1
https://www.zu.pt/zu-blog.html;BLOG;1
https://www.zu.pt/zu-online/static-pages-for-zu/zu-blog/zu-blog-convivencia-pacifica/;BLOG;1
https://www.zu.pt/zu-online/static-pages-for-zu/zu-blog/zu-blog-cuidados-no-verao-animais/;BLOG;1
https://www.zu.pt/zu-online/static-pages-for-zu/zu-blog/zu-blog-higiene-habitos-cachorros/;BLOG;1
https://www.zu.pt/zu-veterinario.html;SERVICIOS;1
https://www.zooplus.pt/;HOME;1
https://www.zooplus.pt/shop/caes/racoes_cao;PLP;1
https://www.zooplus.pt/shop/caes/enlatados_saquetas_cao;PLP;1
https://www.zooplus.pt/shop/caes/comida_sem_cereais_cao;PLP;1
https://www.zooplus.pt/shop/gato/racao_gato;PLP;1
https://www.zooplus.pt/shop/gato/enlatados_gato;PLP;1
https://www.zooplus.pt/shop/gato/comida_sem_cereais_gato;PLP;1
https://www.zooplus.pt/shop/antiparasitarios/gatos/pipetas;PLP;1
https://www.zooplus.pt/shop/roedores/casotas_gaiolas/gaiola_coelho;PLP;1
https://www.zooplus.pt/shop/roedores/comida/degu;PLP;1
https://www.zooplus.pt/shop/passaros;PLP;1
https://www.zooplus.pt/shop/roedores/comida/ratos_gerbos;PLP;1
https://www.zooplus.pt/shop/passaros/gaiolas/periquitos;PLP;1
https://www.zooplus.pt/shop/passaros/gaiolas/canarios;PLP;1
https://www.zooplus.pt/shop/antiparasitarios/caes/champos;PLP;1
https://www.zooplus.pt/shop/dietas_vet/dietas_caes/virbac_hpm;PLP;1
https://www.zooplus.pt/shop/caes/racoes_cao/virbac_hpm/veterinary/675384;PDP;1
https://www.zooplus.pt/shop/caes/racoes_cao/virbac_hpm/veterinary/675382;PDP;1
https://www.zooplus.pt/shop/caes/racoes_cao/hills_prescriptiondiet_cao/intolerancias_alimentares/471923;PDP;1
https://www.zooplus.pt/shop/caes/enlatados_saquetas_cao/hills_prescription_diet_cao/alergias_intolerancias_alimentares/506909;PDP;1
https://www.zooplus.pt/shop/gato/wc_caixasareia_cuidados_gato/pas_tapetes_caixaareia/pas_areia/499324;PDP;1
https://www.zooplus.pt/shop/caes/camas_cestos_caes/tapetes_refrescantes/362264;PDP;1
https://www.zooplus.pt/shop/gato/brinquedos_gatos/bolas_gatos/438228;PDP;1
https://www.zooplus.pt/shop/gato/brinquedos_gatos/tiaki/1931734;PDP;1
https://www.zooplus.pt/shop/gato/brinquedos_gatos/brinquedos_atividade/de_atividade/363663;PDP;1
https://www.zooplus.pt/magazine;BLOG;1
https://www.zooplus.pt/magazine/caes/saude-do-cao-e-cuidados/constipacoes-nos-caes;BLOG;1
https://www.zooplus.pt/magazine/peixes/especies-de-peixes/guppy;BLOG;1
https://www.zooplus.pt/magazine/passaros/especies-de-aves/periquito-de-colar;BLOG;1
https://www.zooplus.pt/magazine/roedores-e-furoes/saude-e-cuidados-de-roedores-e-furoes/o-sistema-digestivo-do-hamster;BLOG;1
https://www.zooplus.pt/shop/ofertas/novas_ofertas_comida;PLP;1
https://www.zooplus.fr/;HOME;1
https://www.zooplus.fr/shop/chiens;PLP;1
https://www.zooplus.fr/shop/chats;PLP;1
https://www.zooplus.fr/shop/chiens/croquettes_chien;PLP;1
https://www.zooplus.fr/shop/chats/croquettes_chat;PLP;1
https://www.zooplus.fr/shop/chiens/croquettes_chien/croquettes_chien_hills_prescription_diet;PLP;1
https://www.zooplus.fr/shop/chats/boites_sachets_barquettes_chat;PLP;1
https://www.zooplus.fr/shop/chiens/protection_antiparasitaire_chien;PLP;1
https://www.zooplus.fr/shop/chiens/jouets_sport_chien;PLP;1
https://www.zooplus.fr/shop/chiens/corbeilles_paniers_chien;PLP;1
https://www.zooplus.fr/shop/chats/arbre_a_chat;PLP;1
https://www.zooplus.fr/shop/chats/litiere_chat;PLP;1
https://www.zooplus.fr/shop/chats/litiere_chat/litiere_tigerino_chat/1811509;PDP;1
https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/briantos/briantos_delicious_pate/2011815;PDP;1
https://www.zooplus.fr/shop/chats/litiere_chat/sanicat_professional_litiere_chat/sanicat_professional_litiere_chat_agglomerante/2057613;PDP;1
https://www.zooplus.fr/shop/chiens/croquettes_chien/wolf_of_wilderness/wolf_of_wilddreness_adulte_croquettes/475970;PDP;1
https://www.zooplus.fr/shop/chiens/laisses_colliers_chien/ramasse_crottes_chien/356340;PDP;1
https://www.zooplus.fr/shop/chiens/friandises_chien/bois_corne_sabot/979804;PDP;1
https://www.zooplus.fr/shop/chats/croquettes_chat/royal_canin_croquettes_chat/sterilised/47497;PDP;1
https://www.zooplus.fr/veterinaire;SERVICIOS;1
https://www.zooplus.fr/magazine;BLOG;1
https://www.zooplus.fr/magazine/chien/races-de-chien/beagle-harrier;BLOG;1
https://www.zooplus.fr/magazine/chat/races-de-chat/chat-nain;BLOG;1
https://www.zooplus.fr/magazine/rongeur-co/sante-et-bien-etre-des-rongeurs/comment-s-occuper-cochon-inde;BLOG;1
https://www.zooplus.fr/magazine/oiseau/sante-et-bien-etre-de-loiseau/mal-ponte-poule;BLOG;1